Email;Event;EyeCenter0X;EyeCenter0Y;EyeCenter0Z;EyeCenter1X;EyeCenter1Y;EyeCenter1Z;Framecount;GazeConfidence;GazeDistance;GazeNormal0X;GazeNormal0Y;GazeNormal0Z;GazeNormal1X;GazeNormal1Y;GazeNormal1Z;HeadCameraPosWorldX;HeadCameraPosWorldY;HeadCameraPosWorldZ;HeadCameraRotEulerX;HeadCameraRotEulerY;HeadCameraRotEulerZ;HeadCameraRotTravelX;HeadCameraRotTravelY;HeadCameraRotTravelZ;LeftControllerLaserPosTravelX;LeftControllerLaserPosTravelY;LeftControllerLaserPosTravelZ;LeftControllerLaserPosWorldX;LeftControllerLaserPosWorldY;LeftControllerLaserPosWorldZ;LeftControllerLaserRotEulerX;LeftControllerLaserRotEulerY;LeftControllerLaserRotEulerZ;LeftControllerPosTravelX;LeftControllerPosTravelY;LeftControllerPosTravelZ;LeftControllerPosWorldX;LeftControllerPosWorldY;LeftControllerPosWorldZ;LeftControllerRotEulerX;LeftControllerRotEulerY;LeftControllerRotEulerZ;LeftControllerRotTravelX;LeftControllerRotTravelY;LeftControllerRotTravelZ;LocalGazeDirectionX;LocalGazeDirectionY;LocalGazeDirectionZ;PupilTime;RightControllerLaserPosTravelX;RightControllerLaserPosTravelY;RightControllerLaserPosTravelZ;RightControllerLaserPosWorldX;RightControllerLaserPosWorldY;RightControllerLaserPosWorldZ;RightControllerLaserRotEulerX;RightControllerLaserRotEulerY;RightControllerLaserRotEulerZ;RightControllerPosTravelX;RightControllerPosTravelY;RightControllerPosTravelZ;RightControllerPosWorldX;RightControllerPosWorldY;RightControllerPosWorldZ;RightControllerRotEulerX;RightControllerRotEulerY;RightControllerRotEulerZ;RightControllerRotTravelX;RightControllerRotTravelY;RightControllerRotTravelZ;SessionID;Timestamp;UnityToPupilTimeOffset;ViewportLowerLeftX;ViewportLowerLeftY;ViewportLowerLeftZ;ViewportLowerMiddleX;ViewportLowerMiddleY;ViewportLowerMiddleZ;ViewportLowerRightX;ViewportLowerRightY;ViewportLowerRightZ;ViewportUpperLeftX;ViewportUpperLeftY;ViewportUpperLeftZ;ViewportUpperMiddleX;ViewportUpperMiddleY;ViewportUpperMiddleZ;ViewportUpperRightX;ViewportUpperRightY;ViewportUpperRightZ;WorldGazeDirectionX;WorldGazeDirectionY;WorldGazeDirectionZ;WorldGazeHitObjectIsMole;WorldGazeHitObjectIsWall;WorldGazeHitObjectMoleID;WorldGazeHitObjectName;WorldGazeHitPositionX;WorldGazeHitPositionY;WorldGazeHitPositionZ;WorldGazeOriginX;WorldGazeOriginY;WorldGazeOriginZ
test@gmail.com;Sample;NULL;NULL;NULL;NULL;NULL;NULL;3570;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0102;1.2342;-0.2608;357.8452;359.9568;2.0134;0.0023;0.0340;0.0552;0.0000;0.0000;0.0000;-0.2200;1.9000;2.3000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.1282;0.2765;0.2552;0.0000;45.6318;0.0000;0.0000;0.0000;0.0000;NULL;NULL;NULL;NULL;0.0105;0.0485;0.0189;0.0134;0.4322;6.1697;0.0000;0.0000;0.0000;0.0012;0.0047;0.0002;0.2293;1.0509;0.2768;345.8171;342.3991;6.5635;0.4476;0.1057;0.0156;2a709e7d-0405-4a89-99a2-89cb901f7841;2023-02-01 11:23:12.0579;NULL;-2.4178;-0.3887;4.0884;0.2011;-1.8868;3.6074;2.7602;0.0136;4.0082;-3.2906;2.8750;4.6745;-0.0240;5.2925;5.5677;2.6574;3.0605;4.4178;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
test@gmail.com;Sample;NULL;NULL;NULL;NULL;NULL;NULL;3571;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0102;1.2342;-0.2609;357.8317;359.9363;2.0103;0.0135;0.0205;0.0031;0.0000;0.0000;0.0000;-0.2200;1.9000;2.3000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.1282;0.2765;0.2552;0.0000;45.6318;0.0000;0.0000;0.0000;0.0000;NULL;NULL;NULL;NULL;0.0105;0.0474;0.0184;0.0240;0.4796;6.1881;0.0000;0.0000;0.0000;0.0013;0.0048;0.0003;0.2306;1.0557;0.2766;345.3732;342.4828;6.6001;0.4440;0.0837;0.0366;2a709e7d-0405-4a89-99a2-89cb901f7841;2023-02-01 11:23:12.0729;NULL;-2.4195;-0.3875;4.0879;0.1995;-1.8859;3.6082;2.7586;0.0145;4.0094;-3.2923;2.8764;4.6729;-0.0259;5.2939;5.5667;2.6558;3.0614;4.4183;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
test@gmail.com;Sample;NULL;NULL;NULL;NULL;NULL;NULL;3572;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0101;1.2341;-0.2609;357.8372;359.9316;2.0142;0.0055;0.0047;0.0039;0.0000;0.0000;0.0000;-0.2200;1.9000;2.3000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.1282;0.2765;0.2552;0.0000;45.6318;0.0000;0.0000;0.0000;0.0000;NULL;NULL;NULL;NULL;0.0108;0.0485;0.0189;0.0347;0.5280;6.2071;0.0000;0.0000;0.0000;0.0012;0.0046;0.0003;0.2318;1.0603;0.2762;344.9493;342.5435;6.5975;0.4238;0.0607;0.0026;2a709e7d-0405-4a89-99a2-89cb901f7841;2023-02-01 11:23:12.0869;NULL;-2.4199;-0.3881;4.0875;0.1993;-1.8863;3.6078;2.7582;0.0142;4.0095;-3.2930;2.8757;4.6727;-0.0268;5.2933;5.5670;2.6551;3.0611;4.4186;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
test@gmail.com;Sample;NULL;NULL;NULL;NULL;NULL;NULL;3573;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0100;1.2341;-0.2609;357.8304;359.9319;2.0267;0.0068;0.0003;0.0125;0.0000;0.0000;0.0000;-0.2200;1.9000;2.3000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.1282;0.2765;0.2552;0.0000;45.6318;0.0000;0.0000;0.0000;0.0000;NULL;NULL;NULL;NULL;0.0104;0.0473;0.0184;0.0451;0.5753;6.2255;0.0000;0.0000;0.0000;0.0013;0.0048;0.0003;0.2331;1.0651;0.2759;344.4594;342.6284;6.5520;0.4900;0.0848;0.0455;2a709e7d-0405-4a89-99a2-89cb901f7841;2023-02-01 11:23:12.1009;NULL;-2.4196;-0.3881;4.0877;0.1999;-1.8858;3.6082;2.7584;0.0153;4.0096;-3.2934;2.8755;4.6726;-0.0277;5.2940;5.5665;2.6547;3.0622;4.4184;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
test@gmail.com;Sample;NULL;NULL;NULL;NULL;NULL;NULL;3574;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0098;1.2342;-0.2609;357.8252;359.9179;2.0431;0.0052;0.0140;0.0164;0.0000;0.0000;0.0000;-0.2200;1.9000;2.3000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.1282;0.2765;0.2552;0.0000;45.6318;0.0000;0.0000;0.0000;0.0000;NULL;NULL;NULL;NULL;0.0085;0.0422;0.1189;0.0537;0.6175;6.3444;0.0000;0.0000;0.0000;0.0015;0.0052;0.0005;0.2346;1.0703;0.2755;343.8371;342.7818;6.3432;0.6222;0.1534;0.2089;2a709e7d-0405-4a89-99a2-89cb901f7841;2023-02-01 11:23:12.1159;NULL;-2.4203;-0.3884;4.0873;0.1997;-1.8853;3.6085;2.7576;0.0166;4.0103;-3.2952;2.8751;4.6716;-0.0304;5.2946;5.5661;2.6529;3.0635;4.4188;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
test@gmail.com;Sample;NULL;NULL;NULL;NULL;NULL;NULL;3575;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0097;1.2342;-0.2610;357.8092;359.8947;2.0509;0.0161;0.0232;0.0078;0.0000;0.0000;0.0000;-0.2200;1.9000;2.3000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.1282;0.2765;0.2552;0.0000;45.6318;0.0000;0.0000;0.0000;0.0000;NULL;NULL;NULL;NULL;0.0175;0.0633;0.1253;0.0711;0.6808;6.2191;0.0000;0.0000;0.0000;0.0014;0.0046;0.0004;0.2360;1.0750;0.2751;343.2923;342.9503;6.2002;0.5449;0.1685;0.1430;2a709e7d-0405-4a89-99a2-89cb901f7841;2023-02-01 11:23:12.1309;NULL;-2.4219;-0.3875;4.0867;0.1985;-1.8842;3.6094;2.7559;0.0181;4.0117;-3.2974;2.8760;4.6698;-0.0333;5.2962;5.5649;2.6507;3.0651;4.4193;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
test@gmail.com;Sample;NULL;NULL;NULL;NULL;NULL;NULL;3576;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0097;1.2342;-0.2610;357.7871;359.8932;2.0746;0.0221;0.0016;0.0237;0.0000;0.0000;0.0000;-0.2200;1.9000;2.3000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.1282;0.2765;0.2552;0.0000;45.6318;0.0000;0.0000;0.0000;0.0000;NULL;NULL;NULL;NULL;0.0130;0.0486;0.0089;0.0841;0.7294;6.2280;0.0000;0.0000;0.0000;0.0015;0.0051;0.0006;0.2376;1.0801;0.2745;342.7507;343.1147;6.2625;0.5416;0.1644;0.0623;2a709e7d-0405-4a89-99a2-89cb901f7841;2023-02-01 11:23:12.1459;NULL;-2.4213;-0.3868;4.0873;0.1997;-1.8827;3.6106;2.7563;0.0209;4.0122;-3.2982;2.8766;4.6691;-0.0351;5.2984;5.5633;2.6499;3.0680;4.4186;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
test@gmail.com;Sample;NULL;NULL;NULL;NULL;NULL;NULL;3577;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0095;1.2342;-0.2611;357.8085;359.8990;2.1076;0.0214;0.0059;0.0330;0.0000;0.0000;0.0000;-0.2200;1.9000;2.3000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.1282;0.2765;0.2552;0.0000;45.6318;0.0000;0.0000;0.0000;0.0000;NULL;NULL;NULL;NULL;0.0137;0.0526;0.0102;0.0978;0.7820;6.2382;0.0000;0.0000;0.0000;0.0015;0.0045;0.0004;0.2391;1.0846;0.2741;342.3327;343.2693;6.3665;0.4180;0.1545;0.1040;2a709e7d-0405-4a89-99a2-89cb901f7841;2023-02-01 11:23:12.1599;NULL;-2.4200;-0.3898;4.0869;0.2018;-1.8839;3.6093;2.7574;0.0209;4.0112;-3.2987;2.8729;4.6700;-0.0369;5.2963;5.5647;2.6492;3.0679;4.4188;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
test@gmail.com;Sample;NULL;NULL;NULL;NULL;NULL;NULL;3578;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0095;1.2342;-0.2612;357.7845;359.9034;2.1278;0.0240;0.0044;0.0203;0.0000;0.0000;0.0000;-0.2200;1.9000;2.3000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.1282;0.2765;0.2552;0.0000;45.6318;0.0000;0.0000;0.0000;0.0000;NULL;NULL;NULL;NULL;0.0131;0.0465;0.0088;0.1109;0.8285;6.2469;0.0000;0.0000;0.0000;0.0013;0.0042;0.0004;0.2404;1.0888;0.2737;341.9532;343.3869;6.4881;0.3795;0.1176;0.1216;2a709e7d-0405-4a89-99a2-89cb901f7841;2023-02-01 11:23:12.1739;NULL;-2.4191;-0.3888;4.0877;0.2033;-1.8823;3.6105;2.7582;0.0237;4.0115;-3.2989;2.8737;4.6696;-0.0378;5.2987;5.5630;2.6490;3.0707;4.4178;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
test@gmail.com;Sample;NULL;NULL;NULL;NULL;NULL;NULL;3579;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0094;1.2342;-0.2612;357.8076;359.9103;2.1409;0.0230;0.0069;0.0130;0.0000;0.0000;0.0000;-0.2200;1.9000;2.3000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.1282;0.2765;0.2552;0.0000;45.6318;0.0000;0.0000;0.0000;0.0000;NULL;NULL;NULL;NULL;0.0121;0.0444;0.0082;0.1230;0.8729;6.2552;0.0000;0.0000;0.0000;0.0014;0.0045;0.0005;0.2418;1.0933;0.2732;341.5671;343.4778;6.6229;0.3861;0.0909;0.1347;2a709e7d-0405-4a89-99a2-89cb901f7841;2023-02-01 11:23:12.1889;NULL;-2.4183;-0.3911;4.0873;0.2044;-1.8838;3.6092;2.7589;0.0226;4.0106;-3.2987;2.8710;4.6706;-0.0381;5.2963;5.5646;2.6491;3.0695;4.4181;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
test@gmail.com;Sample;NULL;NULL;NULL;NULL;NULL;NULL;3580;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0093;1.2342;-0.2613;357.7986;359.9193;2.1507;0.0090;0.0090;0.0099;0.0000;0.0000;0.0000;-0.2200;1.9000;2.3000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.1282;0.2765;0.2552;0.0000;45.6318;0.0000;0.0000;0.0000;0.0000;NULL;NULL;NULL;NULL;0.0128;0.0466;0.0089;0.1358;0.9195;6.2641;0.0000;0.0000;0.0000;0.0013;0.0041;0.0004;0.2431;1.0974;0.2727;341.1648;343.5770;6.6610;0.4024;0.0992;0.0382;2a709e7d-0405-4a89-99a2-89cb901f7841;2023-02-01 11:23:12.2029;NULL;-2.4174;-0.3909;4.0879;0.2054;-1.8831;3.6096;2.7597;0.0237;4.0102;-3.2983;2.8712;4.6708;-0.0380;5.2972;5.5639;2.6494;3.0706;4.4173;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
test@gmail.com;Sample;NULL;NULL;NULL;NULL;NULL;NULL;3581;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0091;1.2342;-0.2614;357.8004;359.9334;2.1308;0.0018;0.0142;0.0200;0.0000;0.0000;0.0000;-0.2200;1.9000;2.3000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.1282;0.2765;0.2552;0.0000;45.6318;0.0000;0.0000;0.0000;0.0000;NULL;NULL;NULL;NULL;0.0121;0.0437;0.0079;0.1480;0.9631;6.2720;0.0000;0.0000;0.0000;0.0016;0.0047;0.0006;0.2447;1.1020;0.2721;340.6405;343.7326;6.5980;0.5242;0.1556;0.0630;2a709e7d-0405-4a89-99a2-89cb901f7841;2023-02-01 11:23:12.2169;NULL;-2.4171;-0.3902;4.0884;0.2051;-1.8833;3.6094;2.7602;0.0227;4.0095;-3.2967;2.8722;4.6716;-0.0353;5.2971;5.5640;2.6510;3.0696;4.4167;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
test@gmail.com;Sample;NULL;NULL;NULL;NULL;NULL;NULL;3582;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0091;1.2343;-0.2614;357.8030;359.9392;2.1237;0.0026;0.0058;0.0071;0.0000;0.0000;0.0000;-0.2200;1.9000;2.3000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.1282;0.2765;0.2552;0.0000;45.6318;0.0000;0.0000;0.0000;0.0000;NULL;NULL;NULL;NULL;0.0145;0.0486;0.0092;0.1625;1.0117;6.2812;0.0000;0.0000;0.0000;0.0015;0.0041;0.0007;0.2463;1.1061;0.2714;340.1804;343.8955;6.5368;0.4601;0.1629;0.0612;2a709e7d-0405-4a89-99a2-89cb901f7841;2023-02-01 11:23:12.2309;NULL;-2.4169;-0.3900;4.0885;0.2050;-1.8835;3.6092;2.7604;0.0221;4.0091;-3.2961;2.8724;4.6719;-0.0343;5.2968;5.5641;2.6516;3.0691;4.4165;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
test@gmail.com;Sample;NULL;NULL;NULL;NULL;NULL;NULL;3583;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0091;1.2343;-0.2615;357.7947;359.9334;2.1073;0.0082;0.0058;0.0164;0.0000;0.0000;0.0000;-0.2200;1.9000;2.3000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.1282;0.2765;0.2552;0.0000;45.6318;0.0000;0.0000;0.0000;0.0000;NULL;NULL;NULL;NULL;0.0140;0.0436;0.0082;0.1765;1.0553;6.2894;0.0000;0.0000;0.0000;0.0016;0.0043;0.0007;0.2479;1.1105;0.2707;339.6784;344.0984;6.4506;0.5020;0.2029;0.0862;2a709e7d-0405-4a89-99a2-89cb901f7841;2023-02-01 11:23:12.2709;NULL;-2.4178;-0.3887;4.0884;0.2037;-1.8830;3.6095;2.7595;0.0220;4.0095;-3.2962;2.8741;4.6712;-0.0338;5.2977;5.5634;2.6516;3.0690;4.4164;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
test@gmail.com;Sample;NULL;NULL;NULL;NULL;NULL;NULL;3584;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0087;1.2342;-0.2617;357.7684;359.9551;2.1001;0.0264;0.0217;0.0072;0.0000;0.0000;0.0000;-0.2200;1.9000;2.3000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.1282;0.2765;0.2552;0.0000;45.6318;0.0000;0.0000;0.0000;0.0000;NULL;NULL;NULL;NULL;0.0173;0.0528;0.0074;0.1938;1.1081;6.2968;0.0000;0.0000;0.0000;0.0044;0.0113;0.0019;0.2523;1.1218;0.2688;338.5521;344.5298;6.5861;1.1263;0.4313;0.1354;2a709e7d-0405-4a89-99a2-89cb901f7841;2023-02-01 11:23:12.2869;NULL;-2.4167;-0.3865;4.0898;0.2045;-1.8813;3.6107;2.7607;0.0235;4.0088;-3.2944;2.8767;4.6715;-0.0314;5.3003;5.5613;2.6533;3.0707;4.4144;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
test@gmail.com;Sample;NULL;NULL;NULL;NULL;NULL;NULL;3585;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0087;1.2342;-0.2618;357.7629;359.9459;2.1045;0.0055;0.0092;0.0045;0.0000;0.0000;0.0000;-0.2200;1.9000;2.3000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.1282;0.2765;0.2552;0.0000;45.6318;0.0000;0.0000;0.0000;0.0000;NULL;NULL;NULL;NULL;0.0376;0.1120;0.0240;0.2313;1.2201;6.3207;0.0000;0.0000;0.0000;0.0013;0.0032;0.0006;0.2536;1.1250;0.2682;338.2462;344.6229;6.6320;0.3059;0.0931;0.0459;2a709e7d-0405-4a89-99a2-89cb901f7841;2023-02-01 11:23:12.3009;NULL;-2.4174;-0.3863;4.0895;0.2040;-1.8809;3.6109;2.7600;0.0241;4.0093;-3.2954;2.8769;4.6707;-0.0327;5.3008;5.5609;2.6523;3.0714;4.4146;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
test@gmail.com;Sample;NULL;NULL;NULL;NULL;NULL;NULL;3586;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0086;1.2341;-0.2619;357.7542;359.9716;2.1542;0.0086;0.0258;0.0496;0.0000;0.0000;0.0000;-0.2200;1.9000;2.3000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.1282;0.2765;0.2552;0.0000;45.6318;0.0000;0.0000;0.0000;0.0000;NULL;NULL;NULL;NULL;0.0119;0.0347;0.0063;0.2432;1.2548;6.3271;0.0000;0.0000;0.0000;0.0014;0.0033;0.0008;0.2550;1.1283;0.2674;337.8618;344.7457;6.5353;0.3844;0.1228;0.0967;2a709e7d-0405-4a89-99a2-89cb901f7841;2023-02-01 11:23:12.3147;NULL;-2.4139;-0.3878;4.0908;0.2085;-1.8802;3.6112;2.7631;0.0271;4.0080;-3.2945;2.8747;4.6719;-0.0335;5.3016;5.5601;2.6529;3.0743;4.4129;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
test@gmail.com;Sample;NULL;NULL;NULL;NULL;NULL;NULL;3587;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0086;1.2341;-0.2619;357.7676;-0.0016;2.1570;0.0134;359.9733;0.0029;0.0000;0.0000;0.0000;-0.2200;1.9000;2.3000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.1282;0.2765;0.2552;0.0000;45.6318;0.0000;0.0000;0.0000;0.0000;NULL;NULL;NULL;NULL;0.0132;0.0348;0.0066;0.2564;1.2896;6.3336;0.0000;0.0000;0.0000;0.0013;0.0030;0.0008;0.2564;1.1313;0.2666;337.5263;344.8717;6.5001;0.3355;0.1261;0.0352;2a709e7d-0405-4a89-99a2-89cb901f7841;2023-02-01 11:23:12.3297;NULL;-2.4119;-0.3889;4.0916;0.2104;-1.8811;3.6104;2.7651;0.0263;4.0065;-3.2923;2.8734;4.6739;-0.0310;5.3003;5.5611;2.6550;3.0734;4.4121;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
test@gmail.com;Sample;NULL;NULL;NULL;NULL;NULL;NULL;3588;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0085;1.2341;-0.2619;357.7651;0.0176;2.1800;0.0025;0.0192;0.0230;0.0000;0.0000;0.0000;-0.2200;1.9000;2.3000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.1282;0.2765;0.2552;0.0000;45.6318;0.0000;0.0000;0.0000;0.0000;NULL;NULL;NULL;NULL;0.0123;0.0322;0.0061;0.2688;1.3217;6.3397;0.0000;0.0000;0.0000;0.0013;0.0030;0.0008;0.2577;1.1343;0.2659;337.2270;345.0015;6.5918;0.2993;0.1298;0.0917;2a709e7d-0405-4a89-99a2-89cb901f7841;2023-02-01 11:23:12.3447;NULL;-2.4097;-0.3897;4.0925;0.2130;-1.8808;3.6105;2.7670;0.0276;4.0055;-3.2913;2.8723;4.6750;-0.0306;5.3005;5.5610;2.6559;3.0746;4.4111;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
test@gmail.com;Sample;NULL;NULL;NULL;NULL;NULL;NULL;3589;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0084;1.2341;-0.2619;357.7639;0.0343;2.1916;0.0011;0.0167;0.0116;0.0000;0.0000;0.0000;-0.2200;1.9000;2.3000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.1282;0.2765;0.2552;0.0000;45.6318;0.0000;0.0000;0.0000;0.0000;NULL;NULL;NULL;NULL;0.0121;0.0316;0.0060;0.2808;1.3534;6.3458;0.0000;0.0000;0.0000;0.0013;0.0028;0.0008;0.2590;1.1370;0.2651;337.0360;345.0914;6.8479;0.1910;0.0899;0.2561;2a709e7d-0405-4a89-99a2-89cb901f7841;2023-02-01 11:23:12.3597;NULL;-2.4082;-0.3900;4.0932;0.2147;-1.8807;3.6104;2.7685;0.0282;4.0047;-3.2902;2.8718;4.6759;-0.0298;5.3006;5.5609;2.6568;3.0753;4.4102;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
test@gmail.com;Sample;NULL;NULL;NULL;NULL;NULL;NULL;3590;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0084;1.2341;-0.2619;357.7563;0.0572;2.2043;0.0077;0.0229;0.0127;0.0000;0.0000;0.0000;-0.2200;1.9000;2.3000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.1282;0.2765;0.2552;0.0000;45.6318;0.0000;0.0000;0.0000;0.0000;NULL;NULL;NULL;NULL;0.0121;0.0296;0.0056;0.2930;1.3830;6.3514;0.0000;0.0000;0.0000;0.0013;0.0026;0.0007;0.2602;1.1397;0.2644;336.8154;345.1833;6.9267;0.2206;0.0919;0.0788;2a709e7d-0405-4a89-99a2-89cb901f7841;2023-02-01 11:23:12.3737;NULL;-2.4061;-0.3901;4.0944;0.2169;-1.8803;3.6108;2.7704;0.0293;4.0038;-3.2887;2.8716;4.6771;-0.0284;5.3013;5.5604;2.6582;3.0764;4.4089;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
test@gmail.com;Sample;NULL;NULL;NULL;NULL;NULL;NULL;3591;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0082;1.2340;-0.2619;357.7668;0.0681;2.2231;0.0105;0.0109;0.0188;0.0000;0.0000;0.0000;-0.2200;1.9000;2.3000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.1282;0.2765;0.2552;0.0000;45.6318;0.0000;0.0000;0.0000;0.0000;NULL;NULL;NULL;NULL;0.0123;0.0322;0.0971;0.3052;1.4151;6.4485;0.0000;0.0000;0.0000;0.0012;0.0025;0.0008;0.2615;1.1421;0.2636;336.5617;345.2386;6.9474;0.2537;0.0552;0.0207;2a709e7d-0405-4a89-99a2-89cb901f7841;2023-02-01 11:23:12.3878;NULL;-2.4049;-0.3918;4.0946;0.2185;-1.8810;3.6101;2.7715;0.0293;4.0030;-3.2884;2.8695;4.6780;-0.0287;5.3002;5.5611;2.6584;3.0763;4.4087;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
test@gmail.com;Sample;NULL;NULL;NULL;NULL;NULL;NULL;3592;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0081;1.2339;-0.2619;357.7690;0.0757;2.2428;0.0022;0.0076;0.0197;0.0000;0.0000;0.0000;-0.2200;1.9000;2.3000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-0.1282;0.2765;0.2552;0.0000;45.6318;0.0000;0.0000;0.0000;0.0000;NULL;NULL;NULL;NULL;0.0117;0.0266;0.0012;0.3169;1.4418;6.4496;0.0000;0.0000;0.0000;0.0013;0.0025;0.0007;0.2627;1.1446;0.2629;336.2772;345.3128;6.9811;0.2845;0.0742;0.0337;2a709e7d-0405-4a89-99a2-89cb901f7841;2023-02-01 11:23:12.4028;NULL;-2.4037;-0.3928;4.0949;0.2201;-1.8811;3.6100;2.7724;0.0301;4.0026;-3.2883;2.8681;4.6786;-0.0293;5.2998;5.5613;2.6584;3.0770;4.4084;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
